Dog_Number,Total_Complains,hash_binary
209858,1,5D7D38EA6F7E045873AF347F56CF7F7DA97F6D4AB3B7C658B85088DA3B8AD116
217266,1,624D469C7D50DD5D6158179C48D105201E21CFF1CA7C819998B5FC7356E3704B
208643,2,3C9CACCFEFD2DD25E4154C784142BC414401B3842871FC343E08648D56A9DEA4
217758,1,8A012EDB7B90874371FE07A2D3E78E13203FDDE14FEBA3F1B86F84610E4FA445
201130,1,B6AFD1EA1E09BAB53A6821F7B6EDFBC03DA762DAC07590F3A45E3DCD46A92267
217678,8,2238A7F1B05BE5FB6D6195549D34FC3E84254505B815F529EE9655B31A18DBE0
217657,3,115685BDAF42648A9FED41B8921C53115C865A8CD492B29BA7C7D247649B6B5F
217660,2,ACE52775F99E9E92D6D8268B28F68905F87915BB6253B9AB7736ADA00050D403
43182,1,BCD92DFBA2525BA740859A31BF97AB889D67EE0B37BC74C716A5B5E21408EDCE
30414,1,8C1FBCC17388928F716DE5CE75E84573FCE4ACD4B6CC27D32F2205ED0B1BAF3C
208802,3,554E6DF4C892C319547985AEAF1FE342B2990E539AE7D01CADA3C8D0944A28A4
214662,4,229E70045ABDAC3932E1E742C594325416DD9869E5D045838D2FAA69B448064A
218967,2,3C64ED704933783EDB750DD3FEECB57325ACCF5A3DB8D1FAD59CBC315B7AD2C4
181954,1,0608584DB1C8952A7C9858DCB2B7F815F3C6A649FBBAA1756D70458764B555B4
196152,1,8AEB57745419C124577DF69184FA81B40402F4A4543AD47F0B9D5380E494A51F
87832,1,607D1B35C1479CB62DDCCC1F424A4EA685D694A95666FA8ACE2694E235D8E4B2
208728,5,6C920DA4F5C8C8C26AA81D871B8296A0F1E1AA9576DE6C71400CFDEA96EF4733
217258,1,994674B6437C94F4C869973C1C02646BB112EB32AA4921CB7EEAC163F724BF31
80766,2,B209780AD2C9AFD5FACA0024764BBA23DA42D8B7079888F99551A8B18728B260
212315,2,682CE328B3E81A5714D6D5ACF58B34F3614400DE3D2B7C639F2A907CE70E3B5A
209799,1,9B43D7C8B2E538B7A46939BD95EFB3CC1053133EAFA8EF679B1195558950A602
218805,1,8AD67B93D6E4A0B532EFF2C1D84AB072E7B2EE723E848B82B4F4358ACABEB850
213339,1,7A353CD57E0DE0E1CCAEEEAE7F4289155FFE5CACA18A6173F418ED169B62D490
213340,3,1FC43B26D22361177FF638F7776F06E307047DF74C483F3E0752992E8F805B12
213483,2,74D73157E270BBF40950CD4B079344758782C7F4660E123B2B2DAA7E2F8D947B
217557,1,49BCCBD02064EA852EFC5C50C7F732D60B51E50F3D51260F2C3896CD7AAD7593
215598,9,CF2CAFE86DFC3C95D62D0D667BF57FE560B0ED52E2C4BE3BD80785567D914228
217677,1,7185471E84DDAA1646644A3C2ED365AC3A54A3179ED9C40C5D0DA182C5BFCCFB
218797,2,3240855FCFF1CD139AA99050202831AC2EAB637736C54E68C8E2E078CA100D57
217897,1,AA03A3707CEA10D6F6286F0CA5D93E4E6A47E43AC6F79259415BDD118385A677
217780,2,0BBC5BB149B930F532A9E66C6CBD8EBB15739487A312F686FC88E4BE105C08C0
217977,2,66F1FB87645FFA143EBD10AE4BB31956287E7DBAD520AFBD604F12CE3700C4E0
214467,10,C3935B4363F6756628E5AABF47DDA29AE642BC374BF1E1FABE356F47D2A37A4A
217781,2,6F332655EB3EFAF9971669CADD10C2855BC9493EA59F572C9F43C05A32209F2F
217782,2,A1DA72E4944D973C7E1D401C0B23768D2A9F6E59F7F430F4AF1D99B8071AEC34
214019,2,5AA243EDF3E421DF6D78D90000682729A42B5CBC8215B4477557E924D0BF4200
194284,1,8D5C0CB59265D290FE8B2885C4ECFDEF4E6C685DA73AE13625A05C766239DF8F
44047,1,2BE2D2A8AABB0990CF4F7CEEA79889498054A071BF61060714963020C26F3D98
105799,1,D97109DB1CD3639B3F323C6B741B35E18F51F58DDD55674B905E721C957588DD
116696,2,0FC5CC7D4EBB21F3FEDBFE864ED0C0AD73187FA9850C66E158DD14FFB6698EB6
201861,5,BF1440DB724C9F773430E25051600E9A8E249BE641FCF6EA53EE4F4740F08FDD
201333,1,EB4D46CA79396B56542BCF02363FEB2295D767AC4C131EB6D7223401645DEF70
205078,1,8798E37DB7DAFEFDC5A2443884EAA2B933930994674CBDBC85F88DC3BB9DFB07
205076,1,C17AC64C7663BF4D3814E439FF47DCFF09CBAD15D3418A66E23DC0B2F9B29691
197481,2,B88230915C8DF1025DF9944E39A0078E8F2E8444A3C8258E7232F802C76C4BEA
198971,1,30F760FF5F840E03D46B96A8F2A30DDAFDE5095F57B81458E72D74C5F7AFBA67
111255,1,C91E7E5399280AD27551B96F846837C9E7BA1B06754C4DA5960D73C253C8E332
207993,5,4EB106F30B0E71307D5CBBCEC89880985864D5BB103A4A786DBBCE6DF13744BC
204756,3,538E3ABC68B688CB1F5AC7894A7281EAFA4D6475A7BDACBB786612962C9DEC6E
218818,4,E43168DB8B0493DF6D42B0CB1B0D8E8969425CAD1CBCFE76C74EEC99566BB869
218819,6,01D5A376ABB3E08041EC9E42790EA7A197A40BA21A4CBF4FB991E1A00D895361
199417,3,C42AB790039A2C4ABE9DD27D52FF2C047303ABB90DB18C6A674ED2CBA230563C
199089,3,C4F42580A966177E16DAA3386F14E3DE8FBB74FA74D0B3F688BD6A36F4685942
200763,2,E8922E033EF856FD1CDDFB676B7C1383BE84C73CA0960A83FFF2F1A95F1EB05F
215577,6,35A9195EACF9F70E3F405C3A5AE26EF5E30EC8CC40E59A3AABDDFA7BEF326EC9
196645,1,F1B006D30F3D6CC19CB2BD84EC59A85C6235D26605F1700E8B269D668BBDF076
213846,1,654DCC86D7EAAF21976313E0F851D44283B2DECF29DBB2EFA8C53A3C4B8079C3
213849,3,B0E4ACF54C4D4D6615230C7B4587EE53F2F7F6D655E1DABACECC2EA1443F068B
213902,2,EC2FE596B270F5294A7A2305D62678FDB77B036EC085401F431DCA7BAAC5F5F7
216059,1,D862D6C12264ADEC45062E5E975690512647B99EC52C1738921D8E66968E18CE
216061,1,F81A9A8E345B45A9F3F28FB2870DA1120C94876D56346EEB83FB9B85DC2FF46E
217957,5,F6307B54A7CA543DFB97FD865AE99E95437A1C17FDCDA6E4BEDF44B639489ADE
218117,1,F73DD52D964328B9EFD2C8BCBA4C01E60E8932D4EB346C39205699B087C81F83
218118,1,CD998BFA81EC8487C2D64CD90A8626B3DB5480E32C3A9EADAC6B253B7C359610
180047,1,404CB9984253460F2FC642628716DEA933A6BB0302D554908C74FC177908FABC
205910,1,6B9722E7F205690DDCD645951B50864ED34805404DB41409CA12B3606E2757F6
43864,2,DEC392C2BDBE46E408571FA3E4930306D958B12271F6018BE77EDBDB7129BC59
206673,1,51FEA9F5DE84CC9F65FA4FDE1B12DD820A8FF0BDA8763996722400B33E58F87E
199156,1,0644F139986E9CBE6AE81DEEBD5E000A0D083B48218F351BAC1DF7B0536FBD53
168426,2,773240F9E7BEF37A53A1097FF5F0E205163952C6EC1F0B5DA253546DCAAB7C34
185644,2,8318CD22F1371E8290361CEE62F93044377CEDB705F4F3120E7D6D5628F63C57
214121,2,3D43AEC6EF0583BA95F944D310778637F6C400262AD566A285BD6CD02C8354A2
29879,1,2280D114E21282D9BD949E8D5BA810774AD1792B8A5DCEAB3994CE096544AFAA
203969,2,5219A5A5E826AE5C265153C5B7116503E7CFBFE937A8829C8F725CD3ECD004B9
120908,2,965B53E5215E88DEB19BD0D66CEB2F7D2E708EEA6F2CCB91D493402C2B07535D
189444,1,EE42A6A45E934504915DAB934EEA3745145FC227486CE22FAB467314BF80F99C
196313,1,999E3226425B2EC3402C30B45B509BA13DF26D40FA29A7D1E23A73C02B8B2E5E
204295,1,B5A73CBB4CFB695013E31D4168759D978287E2E0A44F9F3E7E4ADD14685E1FE4
202024,8,1058ECD77AB4A0B7D96260F19A2DEE0F59170A48B39CDBCCDC8B8B0A0A97ADA3
210750,7,4273D18AB1988359B9EF4295789D1CE497B60537F3D26E4379182C29B778DE91
210751,7,2A12D682DB411C58F2CE826CB9760C873480DCDC4DC0A63C27A0C584471DD087
144361,2,87916C51F005B1BE5844B3C022FEBB966D03DD594780533909EC88D5B2CB748C
219156,6,5FE77CC029214CF9E927B65FBC3E21E604D80D8591EA5FCE0368AD2CF9B51C62
205950,1,B49595C6109D8EBD824BC3D1D61868527329B6D1255F24337587A32569ADC9D2
219776,1,D0259756496505E92F1426807642F7A3A306ED2A6F9E2CAA9050E9B09CE4999D
219479,3,34B2CC4B15FC5CB9AAD17DEC930F43AE691CD7AEF1DBC84DD266513D9E4325DB
219716,3,1040BA59BC8455FAB92CCB0265BA24EAB645271C8E8B3EF81E8CCD0CDF1CE75E
219752,4,A1B049857B32F97E8D0D30E575790C376329B71FE1A3BF012CBF3BDF6AA9E752
219756,4,2E34B9EABEB170DC657CC01C978E092D6B16695A5D6D7328901122768B3DA6C1
219757,7,0A857D332619DFBA1420D9C921A3AD46CAE2D94FB1B00BFA14EB5134A09ACC37
219818,9,4F059D14D3A525B7712AB3EC12CA5CD5DAA4AEC88E5BB00B5832995FD2B84E65
219759,1,0BF560D0C13C15B7D655906651A607E8E37E1C78328514FF209E7E5E0D70EC59
219760,5,30F08F8ABEE421723AA9128E17D53A725569712DA494B35DA3DE253C8C738C82
218812,8,3F9A9BB2DDDDEA0AB383CAB7EC7E2C08DB3BEAB66F6DC963CF2F779ECCAA6087
219735,5,947EC7A3593BE1FFBDC46438A5EE7DAFC13C880D9E552D5F42C8030D9EA30899
219839,2,4C49B9C497785F61959F16E51E1005DC18E2B608A0B6AC74D2484660D5130F39
219427,6,8D19AE4C156AA09B8B411D11024F4A700C84B77DE4CDC19B9B17A1A30E36E629
219557,1,6C44E9D9168F2BE2CB38FF5E547D98D8A6F45C1BCC887563223BA36FEFC29AE8
214664,1,DF842DC43273D6708DD1CB2B4615C4FBA0E5C7A2CE2051273C13AED8450375EA
212836,21,C9D347BFEA27EA0B2C41325B219E6B4EDEA2C1D6B75429481F0F94A8B069686E
219813,4,320FF4FDB91D4009D77EFA7F25B862D8686D793BA4DBE6108BF261420A6034B0
219779,5,A1D4842F6A451EE7127D1016E5DBCF398F4089E0C5FC844F104AEAE890C2444F
218357,8,E7BBB3697EA59BF5C1A925E27A87CBB5795A0C2593320B6AEC73167AC2BE2277
213095,1,33E6D486722EDE090C6F3EB98EFF5B88770DE4E05285725DBAEA54AC1A2C23BD
219417,4,BC7AAA6D46B45905340E2D79C4692E63243F0033453D007290056E922D6F4ED9
219775,3,F99E3E70C9B9BC2DAD38CA621E040C0F793005478BDC664C8F5B41114D587977
219773,1,D2A7D7C21AF7F7E529A164105C976FF703B2786FA0FE5D740A0DB64FA8ABEF5E
219761,2,75B2E3F9F2AEB97C5F7CF6E62BD99C87B6742620EB5C683950FB80BEDB3410D3
219774,2,10E480E857B02188BB624BCAED5F3272FC77770583392F5575BB78ECA198A53A
204456,5,A9396A4AEB6F49255BE4A0803564D9E56428808C0DFC40A3EC0C26A011C82938
219573,4,F3E9ABFCF7F19B72058A879E928D1E032C7C0C7C8FD6258423F707B5E1D06B57
219559,1,02A6474DE6D7B6B7045D2657CFC3C6481B7CDADFAD8F3FC09B3648904556A162
219787,3,7084045A919115F5CC6961B7160CF5D8D361704E1D65E4F69F10B0FE76648307
216377,1,2CBCEE46CB7C21CF07B50D52FAEDD15BEAA96F83F16E55D521CDAA04AAA2ADD0
219885,2,47258BB682A5853BCC76418AEDADAFA87981C205B1D75D00457C6537290F6FF2
219010,7,7414AC8ECE61AB34BC273631AAFDA1B703DC785308CF5AF8A076172820EEEB24
218813,2,29CA6565FE278B43521CD9CF6C1E06FA7D410E58E465CDEF471A0348939AE1B8
182033,3,A2282EFDE7E6BB04F31189C2200DA5EF71591D40A5E806C137AEB717E4D71EAD
219082,2,78C2C25EA92C433A08A0F1046A8797979EEE214BD8A066B49EB976721B4E235E
219856,1,E112A275B29309B8CE823259FFFEA9E417799FA62F2333A7FD86FFBC2C57C9E7
219140,5,113BE25D5B2515B938AB8A7A1DDF6370DB3D308AEBAE3EFF0B235F5EB0C0D7CA
224291,11,5A9872BA7CDA28F8BCBFB92D25FF845DFA800B9C1780108AD4998A5FC5BF7956
219474,6,0A75E7B00210D5498BCBE1C4BCF265AA86D3AA9628BDD1C913F659C97D57705F
219730,4,3C219C45833E7B898696BB78B360C07A393F17BEC46723D508E643EC92D8F9E7
218999,13,593A43F98F70D452D41F6CD679ACCD0C40AAAD2A737E6A736491E23491171058
219837,1,6B578F3932A9807237612DF1D73AC46B684C98B93B986CDAA650A9B66AE0B446
218057,5,BED3E55D2E7666F8C1980DF3E470424C7E8BB5FB2F98FCC7B7F41C3DA35AF072
195144,3,C872248B944FEE71993CB891E86A0CB6EB35511D5FE484FD8DCB2B17D9E0D316
219320,3,6C0D6BD28926200C4039622E9697B383BC78B8DF7CF5ED1D6F82ACA91ECB6EC2
105166,1,B378F65687A569D4CAACE10BC86FB0411B5DC4AD6616CC4359003B28A96BC9C9
219847,3,A502EDBED0D9DC50CA5C098BC847D077D84BAE4737C0B44E6904BE8C92CF8DCB
208417,3,966556CEBAA480AFA55A740A874044AEFC3D3C2925F623BBBD1138C2281BF08B
219428,2,17C064315D5707820CC882CEFF12EC21534ACB03B1B9AA67985C6B3DC488DB4E
219430,2,C0D7EF50577F55C47988517B7FDAC3B280D4275332FC1ADD41BDE8E48E429F3C
197153,1,B62F680D48593F83A335D758F1D03A3AF96FFFF28C5727B04FC5038603DBCFD2
210418,4,5FAA8F2505137946AA74327224695355F2A631CE4D573C512928F13CCB94676F
203851,2,78E1A7BCBBEEB94856A46C1E25D445F0776358DFF2A08AA300FDE08EF188DE32
218058,9,20985F2CDA8526E18DC90590A82C2CE97A2B56B6ECB823A886C9091430489BCF
219821,22,C11368C47EBED5DB58AFFEA561CA9CC939E1E8FB3693EEB79A303B1D1AE8464D
198740,1,C7801D00EC4F40D8A5719501C0ABC85B4D43D40C20AFD228708DD81AAA3E4C7F
219820,2,E2981CF0D6BF02BA38EC92F31F5C389B4DC628B37C7EAB95E0CDB508EB37D1EB
219824,9,71BBD135D0D182F563845CF4FC34E2D8BD903E6DC54F3DE07A9BB85AB778FAD8
219858,3,E4B5F9B72D6193510CEFB8E30CFB63D0CDC488D45B3BA4EFC2D2507737FEB3C7
219859,7,89236D53389BE158CBC0871C520A4A58AFA905D0A5C80D948B6E20488491DA80
219864,1,037C16F3791439A2526439F5CB615FE56DC711497B0BAADEF323C7F4F8A3BBE8
218946,3,E6DFD6D60FB44D068FE5D780ED2EDF404D6C3301AE98EC11F47B46C67980FBFC
219872,1,08F9B115166276F138910F2A77601F2F0DF6F4242C2BBE3D2BD8E1A126843F58
219472,2,14FDE2562C5668269EC0BFC019A15F6E7939AAC0AA359F31027360887B0A06FF
218945,4,AAFEC0ADA73E62BB9777C84A75E28790306949A58B31AEB79945033EB68D221A
219473,2,0D43397CD8F68670B27AA519283F0E40D1B9B25BDCCF36BEF6D20A5EB139F081
218851,1,F53B10509089D904118EA949B7025F71921B1339B60C3ABE46CE20E1740A0883
219144,2,878167BD629B82CFE02FF110A42C94A916ECA36D609099506DC2FDB71D81CB26
214902,15,783D66C52BC46C476DF4ABA10AFF6372A9DA0F96BE5711D575A71BF5C9C32282
219204,2,D345C77EF6A79238007D4829FFCCCC3AE039DD2837BD25404D9388AFAFD45CD8
219193,4,6A0116B0376D67FE19DB54E0E2BA635B3872FBCAB43E8D9C0D2916BBFF26B96B
219132,2,D243391775557E19A748E9C8F180D5DCAB07EDB6A0B0F4396063C9969C96320C
219870,5,FEAC16E331F65D330BE8B71F3AF08C6BD0B5ACF54FDD6E4F7AF912F995645D06
219929,3,9EDBE63235F701B0A6E103D376A26E529DDB771683301A5D72BA3C73C9F555F3
208468,3,DC33C188DCE2498FE649169562546E78614CA30822E80386902A449CF50026BC
218757,2,863CC8F0ADD37007A6D47E3E4D0B0CD2A6FDDCD1B5DB025563EFD2529E784F72
219715,1,A40A0694FB9DA389E18C07F9899F7AA2E44CC67D7550338D257C25757D5122E8
219055,3,75B3BF3021647164192EAF83D1271984FB79AEE6B1D655B9FE0DC5BBC2EE7AE9
219880,1,A03C8B4AD6B9B1722D93A769DE65CACDAAC5D532ED98DF08BDD7A616554DDB0C
219959,7,847DB8BC919EB9BA4E99249B7C479F2AF9720BE9D7F9841DF3C0B3E00B3CE5E2
220050,2,9D02475354E0DD46E131BC82F1E16DDDDC2EFAC58906DA3255FA4BBC8E6B7C58
221545,2,9A6E174C5039AFB045F7AA78CABC6F30590C907887A57EE3B138167092772753
219891,13,E73A64AE00874611623DCF2B14CBCCACCC922927CB9F1CD4D55269B0F0D4DB14
208722,2,408D19A32001100909E87743AC6D5ED24D9676AFAAE878ED781132AD834079C0
134048,1,797636E9B1883375170FD043D46D3609AE4E025C052C5D20922292A54F0A1C2E
207144,10,4275E9A6482AB5992EB90997A100EE7E9ED36A332F50A6E2C26E2BFDC15F25FB
219798,1,F37B0470D3B6AD3334C6B951CEC10602236394531B2868B1EA9712E740F0928A
219875,2,57F7394681E442FFF4ED82E2DE5B5C630C7BBEE0F51B61CFBEC4C23CF0E95811
220110,1,85753A62F1ACFA9645A5AADDA7A8A1006973880E68A950BBC2B3EC323B2BACA8
219906,11,E02D50EC6CAD8F48C0FB27270613958D7E012BD3B05DF24B9A6A90B40D15EA16
219900,5,90F2D0E7A9CA023CD61ECF6A5D24943754F797FDD272156943556DE55744CB29
197882,2,E1A5BF0FC2330B87CC6908CDFB04BECB263F0954E6054765EE35422121D114F0
219436,2,9FE73B17881C9B1C5EF191ABE0F282E3A7746F2E4B8CF837A33FC0BDE99E04B7
218881,3,4E6826ED97542951A28992130A09F0649F2AD344968988F40079C25651507BA6
218959,13,7CAFF8C367713CA5FBA77797BE2D0E12722763C037599A20017F1C3DF22202C1
219058,2,62F9537690E952032AC8E057BE69CC5F4762EF5757252843E90CD8F90F9B1E48
219080,2,C77B17271B10BF3945185B890EE4D42DA1E16253C0E3502AACE41D6E536D86A1
219098,2,0CDAE1F76697E6FFB6256D4E75D8739BBF562E9B02CA3E7F5473475772F762D4
218950,4,9F26F2AB35E082B374FF237BD215A99960BFF75E76887427FDF29DA6568CC1CA
219139,11,A3610C9D9E5D59D6099A0DC95A137D05602EDD6736917C47612883325AE97E2C
219881,1,7B8C6D9F492C5E051D40EBE181F816B3FA08548DEFA899DC0D12D5D1AE97EFFA
219651,1,F037AEE5267F124CF76FC7328B8E45DB6E7425D22F2CAB602A27455688DDCC5A
219892,9,38B196A5C8B6888E4A0F513887509A67DFC6E9C53746F49A534EDF3FB6E6C4FB
219727,6,04F98E71D7AEE0D5D422A60769DA5B5291DC2C27D9AD50A4F8B5DCB95986E956
219909,3,F2C79DC94F5B22D4320FF00173311F45DF292B2DCB48FBD7D82260FF6FA74C39
219904,7,4CAD19117E3140F807A474C0135C4B406C0C398CDE8ECF29FA80F2AC69B26C7C
219910,5,A06DE4997CFC46C6EF970A3BA0F43BFEB8906BA43C3CEA8884F64B3B9E3E54E7
219945,2,5BDA01FEB9447B86C9F036783A48B7240A7BC7CA62282A278987589B4BE0EA01
219685,6,FBC3237D1F1BFB72C87BCBC32D07596B23EFC5E6682FC4FBBC14CDC31BF9F9F3
219882,6,160D33545917B2943B52CA9FDB6DBAEFD97E549C26FC8C5BBA5F2D7399E10540
219888,1,DE0E3B6D037E1EFDBB65CA8CBE6237918A9813698194D5571EE6DD186A02973E
219198,4,98AFA68BE58B9372193F6C8B9FBB88361EF1C568DE68EB20F5C1677CE7426FBF
219600,4,534B70F9E1DB7D5E4274CFF007D9A98305DFEA8ADB9B59CC88ED74B303F8EDB5
219528,9,E879E633CE3839308F2BAB03EBE01328BD53AE4526591B96EAAD1287F78E519F
219977,1,56827A6CC20237D7948C4C5D7FD01028CB4E9BBCCE883706CDC668E47A058CBA
219934,3,CB015DC8EB0555BEA188F4FC05E8C2C3723A7FAD62D42A65689C0977D41D704B
219896,2,ECB0759262C566E06231451A48D22B50BED9E1B6C1D1BEEDE64962F6F32D2F04
219897,2,D933831A481A669487A70E36BD7846015B010FD4567324906D5C724C39CA6B59
219898,2,3D66DF30DC582573F2A8F86CD1E6EE4CE7841EE5B6955B2E1ECFE7647DD445C8
121559,1,881AB28DDE547877DC96CCE10543B1611A5CC8DA773108E1CCC234EFF802A959
215082,3,B07008201A9BAA3AF61940D2917605D831C7215A58061845CDF77B9333FC554B
219965,11,715FC92CD64591A3E22621366316DF5BA9B89B2DBECA9A4C90CB965F7701C3BD
219267,3,2084B79D46111DC9E0641AEC476603C011E78D02A737DE2E85866ED101651B06
219271,5,F87F65A3F9EF42347563D4F94F4515D04C0B2141E9C62D07D40FBC0862C7E766
219224,2,A504D532A429DF7971A3D5FF0026E85A289A0C5C9370D08EA97F5BBE940E8A26
219155,4,E177460F376D8712341EC55843E6C5DAA006C28BA3FE8FD3516E50E6F51815E7
219260,4,52ADD04105F55660E2232DC63ACD144105F41A9216C1D17465CA681172C24A36
219164,2,B635B5E999EFBAD22B5A8A7E5B6DEE7F5F43D8F126D37697DF021D0F25572746
219711,2,56E9E40204C160BCD14F3BF6DF272D18A859C55E52FB512287A3CDCD9FBC29FF
219713,2,16AE82DBC1D23E526996BA79C73698E6E2110A17C4336F11CD5AE787AA1672C8
219931,1,6FC872BDA13C2E86FFD57C5E1D79D42E7BD7E98D4975A85E5CE602E15EF3412A
218824,4,F6EBF9F85166D0A67065042B8A19B99FC5BC53FDFC68AEE15EF00AFA1E3A5267
214502,3,6A73A4B5A8FED89EE7367D6D1A86055779D966627A033A67B9F1DC16B5B37A82
219932,1,27BA8CBDB372FDF0ABB4A480DD666B9F1CB7A0FC44FBF5C132A08316A5E58539
219979,10,749B7B91835522FCFC5A875583B81750F248D97D7A533B5CDA50C59560686079
219967,2,B43E56DDA9831F2D2BFA5F73788127C1EB2F446749F6A23C4899B81767F4E333
219987,3,0A4D1E5573D53E9921D3115DD9288D556381A5B1DD860E25D06788FD18CAB4C5
219998,2,CD2A8B3F6023ED6948540D6188BB898338B59EBBBC707705C508763C505ADCED
219257,7,D63EEB975BC58F8DA8F9355E374818C71B3667B5D002DA1CA76EA24C23F0B6F0
219577,2,9E108072C603A7A1971558EF1E79F3C6751E5634C46F4A400D8E266DFB0E5D4E
219973,2,807F9406A6D03AC44F5D077AAD1D2BE3997CB2EB1274C3A5E08F3B4FBF2CA736
219999,2,CE4F695D58044FEC481428615AC8D5048C7F4B87F4E3CCA06110921944FE7E26
197778,5,09B5669C46E7B7121D7826701A30AC79D6451CE273C5EF5A58C8739B852E332A
219978,7,5D0A0FD3BB49EC14D063339709A8C684BCC754F3595C80918ADC0C7D52171869
27806,1,9BA19F2550A4810DCEBEB31F8A744654BB557FB7D62A43FB18F1D6AF0E88875D
200724,5,406B475B6399CB89D2CD5758E4CA4287C565802B99770808F6120E65D0359A86
200725,5,DE88B65497882CA725AFF56B911018B774B313E9225DE47B5C44F343F5B22B7B
219561,2,A4753C0D2F31842FC91186F00EA1E6EE61B45811EE8E04C4B47E5A6B08F6AA1C
220039,4,14B7791D481E46395E9C7B77A56CFA91B3C58CF26FDD39CB8102E2E1F722281B
219625,2,DE0995AD22A136BA141445F26622E8171ED0EC58E25A109B9974E0315E769D6E
220006,1,10F91370B81197CD6D404AC5AA73DCB547CD7647F5847B78F5BB6E74B17630DB
220007,2,A7D59923D8D411203F77A83160C84A1E7812EA8F25F0F764559BFFF052E167A3
219277,1,72EE367B977067477EF445BC864B1FBEF7ECF84B536ED81E64A0DF79FD7661C9
219971,7,16EEC7A63BE5A2D37CDEAD702D1B6AD829EAA06F0B299B58A7595E878983E57F
220029,3,5FE4813627DD0EBB787AA26E8DE6243D5F92230A102F1E1C536C3AF04DC04ABC
220025,6,3B3535CFBEC79D4D07A42E05F35993164BDEA9AFE0DD1CAC637B9A6211E9ED2E
220051,3,E040D330F066D2038E35A3FC428761039E390241FDD9F44F371E7C9D31EBC8E9
220027,4,20E8865BFF88A165B8D7A2253BADBEF0844CA36591A71CA64F94149004BBD90B
219805,5,CA099C88473CEE2D29814795F7B2CD85F5EBEA26C249872446C08720DCAA47A5
219331,3,74F721A345AFC4C0564A5BC278E1DB40154BB5F504557E15E2B710812EBA4DFE
219300,2,D1E7C8E188A4056947F4CA74B2109A043AB2ABB0D55DFE8C8897ABDFCFDECEA9
219321,2,7A2D672A1BDF255EE77C004B2FA6EB96DDD3DA219D7C95DB6E7116F77E9186A0
219312,1,74F4744ED8A8694C04929F7A0DB2817E729F9D0EE5BBA3B9D33A94F570877775
219326,2,C288ECA5F797FB9A267958A648279201F5016CF19C90F6DE2519F6E9FFC4BD98
219361,1,681E3351130CD863FCA7E06EC5E7674E65ECF2BCC58472E77A98014982DEF02F
219261,9,C6479A874675A51E6B616615E688058000D4BE2C23C7F4B9124974E37DF65834
219333,2,14901D73FA356BDE8559AF448E764236220554A729DD0A6395CA68B5E9BDA244
220013,2,FEC762391C1115BA3DB244703C78E7FE8C5570E10CFF23ED8CB6ECC320758EEB
211092,1,3F30238C95F195E8B84462D02D80108C2079F707ABAFBA0FE6D866C447B23FA1
220003,2,03A41CD0F293CB16FAB7EC632114303F83A2ED6E4DB2ACDA486DEA2EB0CFF110
220004,5,836E49524E4DE6C776315CE34A03FB805E175BD06813E25F3DD8F5FCC3894E52
197557,2,12B7CC876AD92DAC804E68FB1CECD456999DECFB769D43DCBFB428537198DE15
218778,5,68AFB0E1FADA93050353ADBFEE928DD3FF1C855AA47752AEDC529EFB7E994AC1
219925,4,E9DE801E34E2EB598B31EA0FBCFBC15CF87B4CDF9381D381F60DF5046CE95F7B
219993,15,22BD352D57D4FA0D4D85F1E09EF542616D61DE24077C2E2F39ADD0313FADF879
219459,8,935453A34AA0BCB757EA0B06095EB737D855A7CE95723DEF4F0723D49EBE6DE4
219507,4,18C8CBD116B24A41BD227D94FB9C39E4F05A6385334716CECD13CA5927EF57B2
212623,1,12CF116B578859C3155D323E4F1F41020EDFD913DFA1C635B951F3ED1B65E4A7
219739,10,5FA5598BC32E2D019097E45DF4C89ADAE7C98C93F64EE4F5D9F1DA0E51BCDEE6
220195,2,71CE646889395D58EC0F912D69E1F969EEA2A544FBA8F8684470D59D3478C9B2
220014,1,F5F0828C786E6C68F19C41E76AA21AA608B6D8C48A5FAA8560C4476E5664BAF0
197032,5,C11273C7CF9E54EC18B97458F3E5D83A0D4D990862C99197889CE1F4C3116E05
221518,6,59EF5B0FC602E97AFEA67B664C85AF90867D63BC45DD7EA4A7A33284172EEB69
219052,6,CC81ACD624F6365E3590BA7829997153B8E1D0C930C7A396AEDB816013959E4B
219587,4,E10164D0A890B600D69F9BC096D2A16D18041A47871145941F17EBC270B945E6
219717,3,461BB8A7934940B5FA06F9D3B5696C592935B0BF3497879BFB30BA0C77440730
220030,3,059B375138A635AA9008E5DF30D4453DB679089F016BC9AD277279334A497A37
220032,3,8B474816BBD360F5E93C1013424DFC5BB429F8AC09D64FE7912598CCEB54CE18
220056,1,B44A0FF49A411A8CD7D91CAC2D5491841DBE6DDB95839E84798B8C5D0414A9BE
220019,5,5B5E70F854971C1A25B25188D49B4DA4CCC9CB9776A874245E553F1E8BB2A3C0
220044,1,E5B3408B4085861F8BF81833AEE3396F259C704DC909FE9149679B89BEB238D5
219508,4,198C7B8E2A8A3566A5081EEC294D50185394083D5316EA581A94A8EBA16A4FEE
85111,1,83E0E0CEE8B13782F942ACB34D427BE279F97763A2F91CEE84A2BF297A76C8A4
220022,2,C19ECE4D5B6100BB1B60F44A4E54C3998920C9B7ED975C7B6A6203A9F0C840EB
211553,1,2DF02B31F06A981F8E8E8E5043AD9FC261C7C7FE476B097004B05CB319410E7E
114895,2,BAA16FAECD260CDF11D16EE51D226C355B73CF379B0EBEBE4783C2767A81FF94
