Dog_Number,Microchip_Flag,Microchip_Brand,Offence_Free_Flag,Active_Dog_Record
15910,N,,U,N
17897,N,,U,N
7332,N,,U,N
12803,N,,U,N
7324,N,,U,N
23747,N,,U,N
14040,N,,Y,N
9092,N,,U,N
7320,Y,,Y,N
17852,Y,,U,N
15835,Y,,U,N
28204,N,,Y,N
15856,N,,U,N
10857,N,,U,N
9079,N,,U,N
10869,N,,Y,N
15813,N,,U,N
10858,N,,Y,N
7317,N,,Y,N
9064,N,,U,N
14016,N,,U,N
10843,N,,U,N
7299,N,,U,N
7291,N,,U,N
7290,N,,U,N
7295,N,,U,N
7289,N,,U,N
7297,N,,Y,N
14000,N,,U,N
7292,N,,U,N
7287,N,,Y,N
7293,N,,U,N
13996,N,,U,N
7274,N,,U,N
9051,N,,U,N
7268,N,,U,N
7275,N,,Y,N
29999,N,,Y,N
17740,N,,U,N
15747,N,,U,N
10834,N,,Y,N
26150,N,,Y,N
29983,N,,U,N
10818,N,,U,N
7250,N,,U,N
9042,N,,Y,N
10803,N,,U,N
13988,N,,U,N
10810,N,,U,N
10805,N,,U,N
9028,N,,U,N
10797,N,,U,N
7225,N,,U,N
5886,N,,U,N
7222,N,,U,N
10767,N,,U,N
10779,N,,U,N
15671,N,,U,N
9000,N,,U,N
8996,N,,U,N
17686,N,,Y,N
5440,N,,Y,N
15634,N,,U,N
7209,N,,U,N
5859,N,,U,N
7213,N,,U,N
15637,N,,Y,N
7212,N,,Y,N
10700,N,,Y,N
15602,N,,U,N
12701,N,,U,N
5719,N,,Y,N
17652,N,,Y,N
28075,N,,U,N
1581,N,,U,N
7193,N,,U,N
10685,N,,U,N
10675,N,,U,N
7183,N,,U,N
7182,N,,U,N
13912,N,,U,N
1015,N,,U,N
10649,N,,U,N
7176,N,,U,N
5250,N,,U,N
5252,N,,U,N
12675,N,,U,N
7177,N,,Y,N
5221,N,,U,N
5274,N,,U,N
13904,N,,U,N
15569,N,,U,N
5219,N,,Y,N
5199,N,,Y,N
15548,N,,U,N
7169,N,,Y,N
7167,N,,Y,N
8955,N,,U,N
7157,N,,U,N
284,N,,Y,N
7137,N,,U,N
7148,N,,U,N
7139,N,,U,N
7142,N,,U,N
10642,N,,U,N
8941,N,,U,N
10634,N,,U,N
10616,N,,U,N
8886,N,,U,N
17593,N,,U,N
8910,N,,U,N
8911,N,,U,N
17602,N,,U,N
10584,N,,U,N
8896,N,,Y,N
8888,N,,U,N
8929,N,,U,N
23556,N,,Y,N
8879,N,,U,N
8844,N,,U,N
10579,N,,U,N
10563,N,,U,N
10541,N,,U,N
8858,N,,U,N
8839,N,,Y,N
7118,Y,,U,N
7129,N,,U,N
10484,Y,,Y,N
7126,N,,U,N
7120,N,,U,N
7115,N,,U,N
7117,N,,U,N
10509,N,,U,N
10493,N,,U,N
10492,N,,U,N
7106,N,,U,N
10505,N,,U,N
10470,N,,Y,N
7096,N,,U,N
12623,N,,U,N
7090,N,,U,N
12621,N,,U,N
7089,N,,Y,N
7094,N,,U,N
7059,N,,U,N
7055,N,,U,N
7069,N,,Y,N
7070,N,,Y,N
7056,N,,U,N
7071,N,,Y,N
7053,N,,U,N
7047,N,,U,N
7042,N,,U,N
7030,N,,U,N
7033,N,,U,N
15396,N,,U,N
15404,N,,U,N
7043,N,,U,N
7034,N,,U,N
7031,N,,U,N
10454,N,,Y,N
7041,N,,U,N
8787,N,,Y,N
8789,N,,Y,N
8796,N,,Y,N
8784,N,,U,N
8785,N,,U,N
8777,N,,U,N
7014,N,,U,N
8772,N,,U,N
7004,N,,U,N
7020,N,,U,N
7017,N,,Y,N
7009,N,,U,N
7008,N,,U,N
42179,N,,U,N
8760,N,,U,N
13878,N,,U,N
10446,N,,U,N
8735,N,,U,N
10439,N,,U,N
5548,N,,U,N
8750,N,,U,N
12604,N,,Y,N
6994,N,,U,N
6993,N,,Y,N
6989,N,,Y,N
10431,N,,Y,N
6983,Y,,U,N
8730,N,,U,N
8728,N,,Y,N
6950,N,,U,N
6937,N,,U,N
6955,N,,U,N
8715,N,,Y,N
8721,N,,U,N
10409,Y,,Y,N
6952,N,,U,N
6941,N,,U,N
6953,N,,U,N
8710,N,,Y,N
10397,N,,U,N
8705,N,,U,N
10403,N,,U,N
12587,N,,U,N
8691,Y,,U,N
5501,N,,U,N
13863,N,,U,N
8695,N,,Y,N
8687,N,,U,N
12576,N,,U,N
26070,N,,Y,N
6901,N,,U,N
6899,N,,U,N
6897,N,,U,N
12563,N,,U,N
6896,N,,U,N
12552,N,,U,N
6890,N,,U,N
6889,N,,Y,N
6880,N,,U,N
6862,N,,Y,N
10367,N,,U,N
6853,N,,U,N
8658,N,,Y,N
12541,N,,U,N
15322,N,,Y,N
6846,N,,Y,N
12462,N,,U,N
12455,N,,U,N
6831,N,,U,N
12473,N,,U,N
12484,N,,U,N
12482,N,,U,N
6809,N,,U,N
13807,N,,Y,N
8625,N,,U,N
10318,N,,U,N
6797,N,,U,N
6796,N,,U,N
6793,N,,U,N
10323,N,,Y,N
8623,N,,U,N
6794,N,,U,N
5140,N,,U,N
12431,N,,Y,N
6783,N,,U,N
12425,N,,U,N
12405,N,,Y,N
6776,N,,U,N
6784,N,,Y,N
17479,N,,Y,N
6772,N,,Y,N
8603,N,,U,N
21486,N,,U,N
12401,N,,Y,N
10290,N,,U,N
10297,N,,U,N
6761,N,,U,N
6762,N,,U,N
6766,N,,U,N
6763,N,,U,N
10278,N,,Y,N
5081,N,,U,N
6729,N,,U,N
15298,N,,U,N
5015,N,,U,N
6735,N,,U,N
12349,N,,Y,N
27896,N,,U,N
6738,N,,Y,N
8572,N,,U,N
17468,N,,U,N
8576,N,,U,N
25927,N,,U,N
27881,N,,U,N
6674,N,,U,N
6678,N,,U,N
6690,N,,Y,N
10239,N,,U,N
6657,N,,U,N
15272,N,,U,N
6665,N,,U,N
6639,N,,U,N
6655,N,,U,N
6656,N,,U,N
6641,N,,U,N
12264,N,,Y,N
6636,N,,U,N
6637,N,,U,N
42007,N,,Y,N
8530,N,,U,N
6603,N,,U,N
8521,N,,U,N
8520,N,,U,N
6611,N,,U,N
6609,Y,,Y,N
5762,N,,Y,N
12226,N,,U,N
5494,N,,U,N
6593,N,,U,N
6596,N,,Y,N
6587,N,,U,N
13730,N,,U,N
6592,N,,U,N
6590,N,,Y,N
15252,N,,U,N
6588,N,,U,N
6583,N,,U,N
6568,N,,U,N
4569,N,,U,N
6578,N,,U,N
6569,N,,Y,N
8479,N,,U,N
6576,N,,Y,N
6550,Y,,U,N
8459,N,,U,N
3594,N,,U,N
3598,N,,U,N
8468,N,,Y,N
6549,N,,Y,N
6544,N,,Y,N
8437,N,,U,N
8446,N,,U,N
2822,N,,U,N
8431,N,,U,N
6529,N,,U,N
5375,N,,U,N
6523,N,,U,N
6522,N,,U,N
12155,N,,Y,N
12149,N,,U,N
6511,N,,U,N
8427,N,,U,N
19415,N,,U,N
25835,N,,U,N
6488,N,,U,N
6482,N,,U,N
6493,N,,U,N
10128,N,,U,N
6489,N,,U,N
6479,N,,U,N
6473,N,,U,N
6467,N,,U,N
6469,N,,U,N
6468,N,,U,N
10118,N,,Y,N
8395,N,,Y,N
8396,N,,Y,N
5227,N,,U,N
8372,N,,U,N
8383,N,,U,N
10097,N,,U,N
5131,N,,Y,N
10091,N,,U,N
15185,Y,,U,N
6463,N,,Y,N
6435,N,,U,N
6439,N,,Y,N
13690,N,,U,N
6436,N,,Y,N
6446,N,,Y,N
6424,N,,U,N
6421,N,,Y,N
6409,N,,U,N
6398,N,,U,N
8351,N,,U,N
6392,N,,U,N
8356,N,,Y,N
6404,N,,U,N
6406,N,,Y,N
6386,N,,U,N
6375,N,,U,N
6378,N,,Y,N
10063,N,,U,N
6368,N,,U,N
6366,N,,U,N
6365,N,,U,N
6341,N,,U,N
6334,N,,U,N
6336,N,,U,N
6340,N,,U,N
13676,N,,U,N
6320,N,,U,N
6305,Y,,U,N
6306,Y,,U,N
6308,N,,U,N
17295,N,,U,N
6289,N,,U,N
6280,N,,U,N
6281,N,,U,N
6244,N,,Y,N
6246,N,,U,N
6240,N,,U,N
6243,N,,Y,N
6217,N,,U,N
6222,N,,U,N
6221,N,,U,N
6204,N,,U,N
6210,N,,U,N
6202,N,,U,N
6209,N,,Y,N
6207,N,,Y,N
5167,N,,U,N
3780,N,,U,N
3689,N,,U,N
41799,N,,Y,N
23244,N,,U,N
15102,Y,,U,N
2665,Y,,U,N
2267,N,,U,N
1483,N,,U,N
1831,N,,U,N
1101,N,,U,N
1332,N,,U,N
8317,N,,U,N
6158,N,,U,N
6149,N,,U,N
10005,N,,Y,N
10001,N,,U,N
12044,N,,U,N
5011,N,,U,N
19219,N,,U,N
6138,N,,Y,N
13592,N,,U,N
8304,N,,U,N
6120,N,,U,N
8293,N,,Y,N
13574,N,,U,N
6096,N,,U,N
9969,N,,U,N
11964,N,,U,N
6089,N,,U,N
4439,N,,U,N
4671,N,,U,N
19159,N,,U,N
8280,N,,U,N
5171,N,,U,N
5160,N,,U,N
5152,N,,U,N
3837,N,,U,N
3615,N,,U,N
17126,N,,U,N
3440,N,,Y,N
6079,N,,Y,N
6066,N,,U,N
9954,N,,U,N
1279,N,,U,N
17094,N,,U,N
8262,N,,U,N
11878,N,,U,N
11885,N,,U,N
5118,N,,Y,N
5088,N,,Y,N
5644,N,,U,N
11855,N,,U,N
8261,N,,U,N
8260,Y,,Y,N
9906,N,,U,N
11845,N,,U,N
9900,N,,U,N
17045,N,,U,N
8242,N,,U,N
6036,N,,U,N
6028,N,,U,N
6029,N,,U,N
8237,N,,U,N
13482,N,,U,N
8231,N,,Y,N
6018,N,,Y,N
17013,N,,U,N
43422,N,,Y,N
9884,Y,,U,N
19035,N,,U,N
4630,N,,U,N
4583,N,,U,N
4421,N,,U,N
4313,N,,U,N
22965,N,,U,N
6004,N,,U,N
5165,N,,U,N
3488,N,,U,N
3614,N,,U,N
6003,N,,U,N
6012,N,,Y,N
8219,N,,U,N
5418,N,,U,N
8220,N,,U,N
5990,N,,U,N
2638,N,,U,N
3043,N,,U,N
3038,N,,Y,N
14873,N,,U,N
1701,Y,,U,N
1684,N,,U,N
1278,N,,U,N
960,N,,U,N
990,N,,U,N
5958,N,,U,N
5962,N,,U,N
5961,N,,U,N
14836,N,,U,N
19000,N,,Y,N
8200,N,,U,N
745,N,,U,N
14830,N,,U,N
22895,N,,U,N
22899,N,,Y,N
5924,N,,U,N
5931,N,,U,N
8169,N,,U,N
27256,N,,U,N
4714,N,,U,N
4739,N,,U,N
9800,N,,U,N
11740,N,,U,N
3844,N,,U,N
8152,N,,Y,N
14787,N,,U,N
3049,N,,U,N
11724,N,,U,N
11704,N,,U,N
5839,N,,U,N
1481,N,,U,N
8133,N,,U,N
1238,N,,U,N
16830,N,,U,N
11657,N,,U,N
25259,N,,U,N
5811,N,,U,N
8093,N,,U,N
8092,N,,Y,N
11628,N,,U,N
13368,N,,U,N
5066,N,,U,N
4998,N,,Y,N
25234,N,,U,N
9725,Y,,U,N
11590,N,,U,N
11591,N,,U,N
5793,N,,U,N
8079,N,,U,N
9720,N,,U,N
9705,N,,U,N
13347,N,,U,N
14711,N,,U,N
8056,N,,U,N
5766,N,,U,N
5759,N,,U,N
4961,N,,Y,N
29029,N,,Y,N
4635,N,,U,N
4275,N,,U,N
4270,N,,U,N
4027,N,,U,N
3878,N,,U,N
3592,N,,U,N
8031,N,,U,N
13321,N,,U,N
8034,N,,U,N
25173,N,,Y,N
9664,N,,U,N
8024,N,,U,N
1559,N,,U,N
16710,N,,U,N
18771,N,,U,N
9654,N,,U,N
14657,N,,U,N
14651,N,,U,N
16690,N,,U,N
8003,N,,Y,N
413,N,,U,N
5690,N,,U,N
5674,N,,U,N
5670,N,,U,N
5683,N,,U,N
9635,N,,U,N
9623,N,,U,N
5658,N,,U,N
22663,N,,U,N
5037,N,,U,N
13276,N,,Y,N
5637,N,,U,N
5600,N,,U,N
4989,N,,U,N
7963,N,,U,N
7962,N,,Y,N
5372,N,,Y,N
9604,Y,,U,N
9603,N,,U,N
11453,N,,Y,N
13260,N,,U,N
7956,N,,U,N
5492,N,,U,N
7925,N,,U,N
4194,N,,U,N
5472,Y,,U,N
3505,N,,U,N
4009,N,,U,N
5476,N,,Y,N
18653,N,,Y,N
5411,N,,U,N
5382,N,,Y,N
5396,N,,U,N
2406,N,,U,N
5328,N,,Y,N
5390,N,,U,N
2391,N,,Y,N
1973,N,,Y,N
14562,N,,U,N
5292,N,,U,N
1752,N,,U,N
7863,N,,U,N
9540,N,,U,N
22579,N,,U,N
9530,N,,Y,N
9529,N,,U,N
13200,N,,Y,N
16543,N,,U,N
24962,Y,,U,N
7824,N,,U,N
9515,Y,,U,N
7820,N,,Y,N
9505,N,,U,N
9503,N,,U,N
9501,N,,Y,N
9484,N,,U,N
18574,N,,U,N
11331,N,,U,N
7793,N,,U,N
7795,N,,Y,N
7780,N,,U,N
13141,N,,U,N
9455,N,,U,N
11303,N,,U,N
18538,N,,Y,N
11289,N,,U,N
9437,N,,Y,N
13136,N,,U,N
18531,N,,Y,N
7761,N,,U,N
7767,N,,U,N
11256,N,,U,N
11258,N,,Y,N
14454,N,,U,N
11247,N,,U,N
16422,Y,,U,N
5247,N,,U,N
5237,N,,U,N
5233,N,,U,N
5208,N,,U,N
5255,N,,U,N
14416,N,,U,N
7736,N,,U,N
7713,N,,U,N
7708,N,,Y,N
13076,N,,U,N
13064,N,,U,N
18459,N,,U,N
9369,N,,U,N
9362,N,,U,N
11180,N,,U,N
11179,N,,U,N
13057,N,,U,N
22412,N,,Y,N
14386,N,,U,N
26764,N,,U,N
7682,N,,U,N
22402,N,,U,N
7669,N,,U,N
7674,N,,U,N
7657,N,,U,N
7658,N,,U,N
9333,N,,U,N
22367,N,,U,N
18397,N,,U,N
9307,N,,U,N
11135,N,,U,N
5175,N,,U,N
22345,N,,U,N
14354,N,,Y,N
7617,N,,U,N
28640,N,,Y,N
9281,N,,U,N
11117,Y,,U,N
9275,N,,U,N
20274,N,,Y,N
9270,N,,U,N
14339,N,,U,N
9262,N,,U,N
11082,N,,U,N
7533,N,,U,N
11079,N,,U,N
7537,N,,U,N
16290,N,,U,N
28586,N,,U,N
5124,N,,U,N
5119,N,,U,N
5101,N,,U,N
5095,N,,U,N
5117,N,,U,N
5125,N,,U,N
5091,N,,Y,N
16244,N,,U,N
24542,N,,U,N
24613,N,,U,N
16275,N,,U,N
24535,N,,Y,N
7529,N,,Y,N
5033,N,,U,N
5085,N,,U,N
5051,N,,U,N
18241,N,,U,N
16198,N,,Y,N
18244,N,,U,N
16206,N,,U,N
5044,N,,Y,N
5056,N,,U,N
16176,N,,U,N
5003,N,,U,N
14251,N,,U,N
14280,N,,Y,N
9235,N,,U,N
9234,N,,U,N
20160,N,,U,N
20161,N,,U,N
16157,N,,U,N
20166,N,,U,N
20097,N,,U,N
16107,N,,Y,N
7495,N,,Y,N
14209,N,,U,N
20082,N,,U,N
22030,N,,U,N
14203,N,,U,N
26450,N,,U,N
12908,N,,U,N
11022,N,,U,N
14180,N,,U,N
12907,N,,U,N
14185,N,,U,N
24109,N,,U,N
16071,N,,U,N
14178,N,,Y,N
16044,N,,U,N
16043,Y,,U,N
21952,N,,U,N
20026,N,,U,N
18037,N,,U,N
7444,N,,U,N
9187,N,,U,N
14146,N,,U,N
21898,N,,U,N
24019,N,,U,N
12876,N,,U,N
14140,N,,U,N
14134,N,,U,N
10980,N,,U,N
4924,N,,U,N
4909,N,,U,N
7428,N,,U,N
4905,N,,U,N
4949,N,,U,N
23951,N,,U,N
23959,N,,U,N
4873,N,,Y,N
18019,N,,Y,N
4204,N,,U,N
4260,N,,U,N
4688,N,,U,N
4246,N,,U,N
4795,N,,U,N
7422,N,,U,N
4726,N,,U,N
4720,N,,U,N
4538,N,,U,N
4499,N,,U,N
4677,N,,U,N
4433,N,,U,N
4390,N,,U,N
4427,N,,U,N
4282,N,,U,N
4610,N,,U,N
4415,N,,U,N
4245,N,,U,N
4747,N,,U,N
4518,N,,U,N
4453,N,,U,N
4847,N,,U,N
4496,N,,U,N
4777,N,,U,N
4230,N,,U,N
4588,N,,U,N
4758,N,,U,N
4555,N,,U,N
4594,N,,U,N
7414,N,,U,N
4478,N,,Y,N
4526,N,,U,N
4202,N,,U,N
4397,N,,U,N
4661,N,,U,N
4239,N,,U,N
4578,N,,U,N
4253,N,,Y,N
4295,N,,U,N
4172,N,,U,N
4838,N,,Y,N
4605,N,,Y,N
4622,N,,U,N
4557,N,,Y,N
4613,N,,Y,N
3530,N,,U,N
3786,N,,U,N
3575,N,,U,N
3796,N,,U,N
3508,N,,U,N
3806,N,,U,N
3601,N,,U,N
4083,N,,U,N
3835,N,,U,N
3559,N,,U,N
3492,N,,U,N
3810,N,,Y,N
4094,N,,U,N
3495,N,,U,N
3561,N,,U,N
3713,N,,Y,N
3545,N,,U,N
4071,Y,,U,N
4091,N,,U,N
4031,N,,Y,N
3997,N,,U,N
3827,N,,U,N
3804,N,,U,N
3646,N,,Y,N
3940,N,,Y,N
3498,N,,Y,N
10947,N,,U,N
2768,N,,U,N
2612,N,,U,N
2772,N,,U,N
2961,N,,Y,N
3115,N,,U,N
3383,N,,U,N
2695,N,,U,N
3330,N,,U,N
3476,N,,U,N
3286,N,,U,N
2788,N,,U,N
3443,N,,U,N
2776,N,,U,N
3474,N,,U,N
2719,N,,U,N
2735,N,,U,N
3148,N,,U,N
3097,N,,U,N
2791,N,,U,N
2730,N,,U,N
2942,N,,U,N
3063,N,,U,N
3277,N,,U,N
2727,N,,U,N
2710,N,,Y,N
2722,N,,U,N
3095,N,,U,N
2673,N,,U,N
3077,N,,U,N
3470,N,,U,N
3419,N,,U,N
3368,N,,U,N
2601,N,,U,N
3019,N,,U,N
21803,N,,U,N
21804,N,,U,N
2764,N,,Y,N
2762,Y,,U,N
3030,N,,U,N
3258,N,,Y,N
3267,N,,Y,N
3365,N,,Y,N
3370,N,,U,N
3407,N,,U,N
3309,N,,Y,N
3208,N,,U,N
3429,N,,U,N
3350,N,,U,N
3421,N,,Y,N
3342,N,,U,N
2895,N,,Y,N
2804,N,,Y,N
2767,N,,Y,N
2532,N,,U,N
2254,N,,U,N
2392,N,,U,N
2031,N,,U,N
2486,N,,U,N
2396,N,,U,N
2291,N,,U,N
2206,N,,U,N
2287,N,,U,N
2051,N,,U,N
2156,N,,U,N
2459,N,,U,N
2357,N,,Y,N
2333,N,,U,N
2389,N,,U,N
2212,N,,Y,N
2375,N,,U,N
2059,N,,U,N
14088,N,,U,N
2553,N,,U,N
21781,N,,U,N
2179,N,,U,N
2385,N,,Y,N
2344,N,,U,N
2349,N,,U,N
15964,N,,U,N
2250,N,,Y,N
2377,N,,U,N
2114,N,,U,N
2310,N,,U,N
2106,N,,U,N
2546,N,,Y,N
2274,N,,Y,N
26297,N,,U,N
2365,N,,U,N
2388,N,,U,N
2571,N,,U,N
2018,N,,U,N
2247,N,,U,N
2033,N,,Y,N
2063,N,,Y,N
2272,N,,Y,N
2402,N,,Y,N
1469,N,,U,N
1742,N,,U,N
1929,N,,U,N
1669,N,,U,N
1722,N,,U,N
1868,N,,U,N
1500,N,,U,N
1856,N,,U,N
1497,N,,U,N
1803,N,,Y,N
2001,N,,U,N
2002,N,,U,N
1811,N,,U,N
1957,N,,U,N
1591,N,,U,N
1672,N,,U,N
1689,N,,U,N
1941,N,,U,N
1892,N,,Y,N
1788,N,,U,N
1877,N,,U,N
1573,N,,Y,N
1796,N,,U,N
1680,N,,U,N
1460,N,,U,N
1915,N,,Y,N
1728,N,,U,N
1817,N,,U,N
1586,N,,U,N
1814,N,,Y,N
1909,N,,Y,N
1995,N,,U,N
1513,N,,U,N
1631,N,,Y,N
1921,N,,Y,N
1666,N,,Y,N
1673,N,,Y,N
1511,N,,Y,N
1382,N,,U,N
1132,N,,U,N
1321,N,,U,N
1302,N,,U,N
1390,N,,U,N
1071,N,,U,N
1111,N,,Y,N
1228,N,,U,N
1110,N,,Y,N
1343,N,,Y,N
1063,N,,Y,N
1320,N,,Y,N
1069,N,,Y,N
1216,N,,U,N
1391,N,,Y,N
865,N,,U,N
1041,N,,U,N
874,N,,U,N
774,N,,U,N
790,N,,U,N
856,N,,U,N
814,N,,U,N
978,N,,U,N
907,N,,U,N
1031,N,,U,N
878,N,,U,N
921,Y,,U,N
919,N,,U,N
17931,N,,U,N
879,N,,U,N
1029,N,,U,N
822,N,,U,N
979,N,,Y,N
1034,N,,U,N
15921,N,,Y,N
12824,N,,U,N
10915,N,,U,N
12817,N,,U,N
582,N,,U,N
659,N,,U,N
726,N,,U,N
449,N,,U,N
733,N,,U,N
9112,N,,U,N
469,N,,U,N
396,N,,U,N
753,N,,U,N
715,N,,U,N
710,N,,U,N
656,Y,,U,N
657,N,,U,N
718,N,,Y,N
19882,N,,U,N
490,N,,U,N
563,N,,Y,N
446,N,,Y,N
627,N,,U,N
537,N,,Y,N
653,N,,U,N
717,N,,Y,N
464,N,,U,N
619,N,,Y,N
701,N,,Y,N
358,N,,U,N
317,N,,U,N
236,N,,U,N
198,N,,U,N
257,N,,U,N
223,N,,U,N
267,N,,U,N
225,N,,U,N
320,N,,Y,N
177,N,,Y,N
22,N,,U,N
15,N,,U,N
60,Y,,Y,N
15885,N,,Y,N
15878,N,,U,N
15883,N,,Y,N
26204,N,,U,N
15849,N,,U,N
10884,N,,Y,N
9080,N,,U,N
15804,N,,U,N
14018,N,,U,N
21685,N,,U,N
21675,N,,Y,N
7301,N,,U,N
7284,N,,U,N
17751,N,,U,N
17739,N,,U,N
15736,N,,U,N
10813,N,,U,N
9034,N,,U,N
23677,N,,U,N
17721,N,,U,N
29966,N,,Y,N
13975,N,,U,N
12738,N,,U,N
7236,N,,U,N
17708,Y,,Y,N
13958,Y,,U,N
7220,N,,U,N
10783,N,,Y,N
10784,N,,Y,N
10763,N,,U,N
8999,N,,U,N
10757,N,,U,N
10705,N,,U,N
15608,N,,U,N
15628,N,,U,N
7201,N,,U,N
13917,N,,Y,N
8744,N,,Y,N
7200,N,,U,N
10691,Y,,U,N
10697,N,,Y,N
12692,N,,U,N
17632,N,,U,N
15522,N,,U,N
10631,N,,Y,N
10613,N,,U,N
8904,N,,U,N
10619,N,,U,N
8930,N,,U,N
10618,N,,U,N
17582,N,,U,N
8852,N,,U,N
8838,N,,U,N
13890,N,,U,N
10564,N,,U,N
8843,N,,U,N
10537,N,,U,N
7100,N,,U,N
15475,N,,Y,N
12627,Y,,U,N
12629,N,,U,N
13886,N,,U,N
7087,N,,Y,N
7075,N,,U,N
7074,Y,,U,N
7078,N,,Y,N
8822,N,,U,N
7048,N,,U,N
7045,N,,Y,N
8817,N,,U,N
8797,N,,U,N
10462,N,,U,N
7036,N,,Y,N
7026,N,,U,N
7032,N,,U,N
7023,N,,U,N
8774,N,,U,N
8781,N,,U,N
7015,N,,Y,N
8751,N,,U,N
8740,N,,U,N
8741,N,,U,N
10438,N,,U,N
8749,N,,U,N
10430,N,,U,N
6991,N,,Y,N
10432,N,,U,N
6966,N,,U,N
8727,N,,Y,N
6963,N,,U,N
6962,N,,Y,N
6961,N,,U,N
8718,N,,U,N
10414,N,,Y,N
8722,N,,Y,N
10405,N,,U,N
6920,N,,U,N
6935,N,,Y,N
10390,N,,U,N
8689,N,,U,N
21532,N,,U,N
6904,N,,U,N
12560,N,,U,N
6902,N,,U,N
12574,N,,Y,N
6879,N,,U,N
6877,N,,Y,N
15334,N,,U,N
6863,N,,Y,N
6856,N,,U,N
10359,N,,U,N
6851,N,,U,N
8656,N,,U,N
12535,N,,U,N
12540,N,,U,N
12505,N,,U,N
6817,N,,U,N
17499,N,,U,N
6814,N,,U,N
12493,N,,Y,N
12443,N,,Y,N
6806,N,,U,N
8643,N,,U,N
8630,N,,U,N
13808,N,,Y,N
15315,N,,U,N
10324,N,,Y,N
12410,N,,U,N
10303,N,,U,N
13795,N,,U,N
12397,N,,U,N
8592,N,,U,N
6748,N,,U,N
6747,N,,Y,N
6760,N,,U,N
10285,N,,U,N
6754,N,,U,N
6745,N,,U,N
6736,N,,U,N
6740,N,,U,N
12341,N,,U,N
12327,N,,U,N
6692,N,,U,N
10268,N,,U,N
8553,N,,U,N
6682,N,,U,N
10249,N,,U,N
12306,N,,U,N
6681,N,,U,N
8554,N,,U,N
12299,N,,U,N
10260,N,,U,N
6683,N,,U,N
12318,N,,U,N
8549,N,,U,N
12290,N,,U,N
12289,N,,U,N
8538,N,,U,N
6659,N,,U,N
25904,N,,U,N
15268,N,,U,N
6644,N,,Y,N
6632,N,,U,N
13742,N,,U,N
6618,N,,U,N
8529,N,,U,N
6621,N,,U,N
17426,N,,Y,N
6620,N,,U,N
6627,N,,U,N
8526,N,,Y,N
8519,N,,U,N
6613,N,,U,N
12248,N,,U,N
8513,N,,U,N
8494,N,,U,N
6595,N,,Y,N
6557,N,,U,N
8482,N,,Y,N
6548,N,,U,N
8457,N,,Y,N
8436,N,,U,N
10140,N,,U,N
15217,N,,U,N
10135,N,,Y,N
13701,N,,U,N
13702,N,,U,N
6464,N,,U,N
6465,N,,Y,N
8376,N,,U,N
10105,N,,U,N
6458,N,,U,N
6453,N,,U,N
6438,N,,U,N
6449,N,,Y,N
6429,N,,U,N
6397,N,,U,N
6399,N,,U,N
6405,N,,U,N
6396,N,,U,N
6407,N,,U,N
6400,N,,U,N
10082,N,,U,N
17319,N,,U,N
10058,N,,U,N
6351,N,,Y,N
6363,N,,U,N
6333,Y,,U,N
21346,Y,,Y,N
6300,N,,Y,N
6293,N,,U,N
6282,N,,U,N
17284,N,,U,N
6218,N,,U,N
21325,N,,Y,N
21324,N,,Y,N
6214,Y,,Y,N
6219,N,,Y,N
44128,N,,U,N
13640,N,,U,N
8318,N,,U,N
25672,N,,U,N
6150,N,,Y,N
12048,N,,Y,N
12035,N,,U,N
13587,N,,U,N
12017,Y,,U,N
23129,N,,U,N
6101,N,,U,N
6106,N,,U,N
9968,N,,U,N
15016,N,,U,N
15009,N,,U,N
8272,N,,U,N
14979,N,,U,N
6057,N,,U,N
19109,N,,U,N
14969,N,,U,N
27448,N,,U,N
11853,N,,U,N
6043,N,,Y,N
8254,N,,U,N
9902,N,,U,N
19063,N,,U,N
14936,N,,U,N
6027,N,,Y,N
6020,N,,Y,N
11795,N,,U,N
6008,N,,U,N
13445,N,,U,N
5992,N,,U,N
11791,N,,Y,N
13428,N,,U,N
5963,N,,U,N
5948,N,,U,N
18975,N,,U,N
9830,N,,U,N
5930,N,,U,N
5934,N,,U,N
5936,N,,Y,N
9810,N,,U,N
5860,N,,U,N
9796,N,,U,N
11737,N,,Y,N
16835,N,,U,N
8120,N,,U,N
25243,N,,U,N
8104,N,,U,N
5790,N,,U,N
8065,N,,Y,N
9696,N,,U,N
13335,N,,Y,N
14689,N,,Y,N
8033,N,,U,N
5715,N,,U,N
5721,N,,U,N
18774,N,,U,N
5688,N,,U,N
18718,N,,U,N
5648,N,,U,N
5650,N,,U,N
13286,N,,U,N
5598,N,,U,N
7969,N,,U,N
7971,N,,U,N
5549,N,,U,N
7952,N,,U,N
14603,N,,U,N
16628,N,,U,N
20668,N,,U,N
7939,N,,U,N
5497,N,,Y,N
9574,N,,U,N
5502,N,,Y,N
20641,N,,U,N
7932,N,,Y,N
5479,N,,U,N
5458,N,,U,N
5413,N,,U,N
5399,N,,U,N
5450,N,,U,N
5425,N,,U,N
18650,N,,U,N
20627,N,,U,N
5410,N,,U,N
16592,Y,,U,N
5350,N,,U,N
5327,N,,U,N
5333,N,,U,N
5320,N,,U,N
5388,N,,U,N
5323,N,,U,N
5383,Y,,U,N
5326,N,,U,N
5369,N,,U,N
7857,N,,U,N
7844,N,,U,N
11363,N,,U,N
9498,N,,U,N
